RowID,Regime0,RegimeNew,IceMultiplier,SalinityAnomaly,Temperature,Salinity0,Salinity,SeaIce0,SeaIce,WindSpeed,Hg0_water,DGM_obs,HgII_water,Hg0_air,GEM_obs,MLD,Dw,P_sink,AS,Net,Diff_Hg0,Current_Hg0,fr_Hg0,Diff_HgII,Current_HgII,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio
30,ice,ice,0.25,-0.75,-0.531,30.494,29.744,0.749,0.18725,2.213,0.179675332469126,0.156,0.867257363723503,1.08668005531718,1.152,14.0403728,1.7243671039338e-06,0.16987835893894,0.0392152107532657,0.0454676983196391,0.00112812322851865,0.00706976915141569,0.00356485068273156,0.000476720277715441,0.154389373710014,0.0701805089103914,7.06472819477287e-05,0.00160752749171604,0.000536923475194757,0.00069318437232294,0.0108868157325008,0.00036,0.000874061471247278
31,ice,ice,0.25,-0.75,-0.692,30.447,29.697,0.8261,0.206525,1.922,0.185977595436555,0.159,0.883439615778674,1.08158424312285,1.153,13.8742889,1.10195652992596e-06,0.17304813822022,0.0299682604285864,0.0371991623797963,0.000682528629256975,0.00697510153135678,0.00355542843055031,0.000216427853175683,0.152322025504085,0.0699950148989969,6.66293867337519e-05,0.00154004105754798,0.0005189830520966,0.000655849510798315,0.0103265047607375,0.00036,0.000844856131320046
32,ice,ice,0.25,-0.75,-0.639,30.121,29.371,0.7247,0.181175,3.424,0.144887650428574,0.162,0.763916121171018,1.10433612598301,1.155,12.7223027,5.81815022265936e-06,0.149635877952495,0.0709347709213684,0.0694861531035456,0.00492545857653331,0.00632574497303451,0.00346849605787308,0.00458305392536948,0.138141399488342,0.0682835945063197,6.87764462369175e-05,0.00160426333331656,0.000460352738568556,0.000696188675020392,0.0108880744648176,0.00036,0.000749411434879044
33,ice,ice,0.25,-0.75,-0.619,30.007,29.257,0.7524,0.1881,4.146,0.130417813969246,0.17,0.725161417534709,1.11446964995565,1.141,12.3194609,1.00617822038279e-05,0.142044607206018,0.0890851062889613,0.0818314039990884,0.00932296992658265,0.00610167001042079,0.00342919531095746,0.00985497373438377,0.1332480582206,0.0675098884903966,6.64651521623912e-05,0.00157067473933038,0.00043559609681083,0.000680947090757074,0.0108705223493434,0.00036,0.000709109925040886
34,ice,ice,0.25,-0.75,-0.624,29.948,29.198,0.7841,0.196025,6.587,0.110947019273121,0.175,0.681626120695189,1.16092037399446,1.139,12.1109726,3.97601763312391e-05,0.133516913937131,0.172409158806988,0.131610864821393,0.0411210745212337,0.00598631198690592,0.00340704417972568,0.0475065095201393,0.130728873701072,0.0670738035597382,6.43036698477698e-05,0.00153567094225758,0.000421577172698043,0.000663205180646992,0.0107493921172874,0.00036,0.000686288420671233
35,ice,ice,0.25,-0.75,-0.474,29.88,29.13,0.886,0.2215,6.972,0.108149323927743,0.149,0.6845031061257,1.16570559433973,1.136,11.870681,4.57929883713293e-05,0.134080457798584,0.180863208982469,0.13286081736126,0.048068730598169,0.00585387359475043,0.00337998157131525,0.0540628926904422,0.127836688683128,0.0665410273512179,6.2137835224629e-05,0.00148770577803127,0.000403792514783035,0.000646028539395289,0.0105620598944927,0.00036,0.000657336651972383
36,ice,ice,0.25,-0.75,-0.462,29.772,29.022,0.8792,0.2198,6.844,0.105612250773411,0.156,0.688790132784265,1.15907504986587,1.13,11.4890414,4.28082660473949e-05,0.134920200513893,0.168972224967594,0.123274657321375,0.0455361774129,0.00564466735205548,0.00333362673956459,0.0496312282460421,0.123268050005664,0.0656284489651229,6.30390632921961e-05,0.00150454400889256,0.000385313018100948,0.000664278436472671,0.0109519997683474,0.00036,0.000627253750396892
37,ice,ice,0.25,-0.75,-0.678,30.229,29.479,0.774,0.1935,6.868,0.117468672447394,0.134,0.673252629290143,1.17788486070987,1.127,13.1039423,4.77301711687818e-05,0.131876714570739,0.202868843460348,0.156239632093151,0.0476427791433835,0.00653946079552363,0.00350147371199997,0.0590065310766531,0.142808518213061,0.0689328190476188,5.93254318776136e-05,0.00145385319771172,0.000471511405814002,0.000594328996096048,0.00971192128650208,0.00036,0.000767576707139073
38,ice,ice,0.25,-0.75,-0.404,30.77,30.02,0.7667,0.191675,7.241,0.125066756081905,0.087,0.692742643257513,1.20349372161666,1.119,15.015674,6.69428996361057e-05,0.135694418204016,0.248839022110221,0.186937800206725,0.0640080398341321,0.00763102260583679,0.00360436170332156,0.0763035345592617,0.166646007196173,0.07095835454247,5.30045035704339e-05,0.0013344972300931,0.000577823369989615,0.000512772525457315,0.00968052545960248,0.00036,0.000940642695331932
39,ice,ice,0.25,-0.75,-0.554,30.937,30.187,0.7006,0.17515,8.011,0.126258197381393,0.152,0.715276182211812,1.23675583759142,1.123,15.6058019,0.000100266948111388,0.140108287464472,0.308621955164016,0.215780556632343,0.0952106067592357,0.00797504726660886,0.00361514052396036,0.103109609967982,0.174158805815173,0.0711705550482441,5.09928878209481e-05,0.00130474701672454,0.000614842033063793,0.000491049948885086,0.00994276785661866,0.00036,0.00100090563522013
40,ice,ice,0.25,-0.75,-0.39,31.104,30.354,0.8334,0.20835,6.007,0.136225757082402,0.155,0.719982051413724,1.17176520131685,1.128,16.1959298,4.56305722471489e-05,0.141030073050667,0.191807665031016,0.154644728963269,0.0408147190075684,0.0083224086479285,0.00361602132627302,0.0458619098127503,0.181744471621849,0.0711878952288163,4.62667463656217e-05,0.00120224731398204,0.000638004980017571,0.000444875998688326,0.00967366034124899,0.00036,0.00103861275816814
41,ice,ice,0.25,-0.75,-0.67,31.002,30.252,0.6199,0.154975,5.029,0.141600190046343,0.164,0.729132400207013,1.14860180692074,1.126,15.8354924,2.62145143930603e-05,0.142822443230205,0.150516863900721,0.131991073801431,0.0226688535996177,0.00810985118806926,0.00361665986993387,0.0251607084415257,0.177102649180095,0.0712004661113211,4.87040668686278e-05,0.00127561725474741,0.000630336869118197,0.000468562262928544,0.00992298690580094,0.00036,0.0010261297869366
42,ice,ice,0.25,-0.75,-0.651,31.005,30.255,0.6199,0.154975,5.322,0.138917744452871,0.171,0.722170928550147,1.15607418420265,1.127,15.8460935,3.11073902561644e-05,0.14145883027016,0.163927642334572,0.140412187827621,0.0273613068903805,0.00811608511109602,0.003616693793018,0.0309282383186958,0.177238785375103,0.0712011339483555,4.86177296107117e-05,0.00127404483529695,0.000631004145815671,0.000467716427773774,0.00992035660004574,0.00036,0.00102721605132784
43,ice,ice,0.25,-0.75,-0.656,31.007,30.257,0.6199,0.154975,6.559,0.131362359836107,0.162,0.710727380356389,1.19134993349792,1.125,15.8531609,5.83119327732519e-05,0.139217268227668,0.227237515490026,0.176512317217992,0.0537256975488573,0.00812024165799498,0.00361671463386937,0.0612773876802296,0.177329555902228,0.0712015442380662,4.85880112442226e-05,0.00127346090951099,0.000631382657907666,0.000467420652509758,0.00992222177973642,0.00036,0.00102783223380318
44,ice,ice,0.25,-0.75,-0.657,31.013,30.263,0.609,0.15225,8.834,0.126853899233446,0.174,0.735009805058303,1.27660612347202,1.134,15.8743631,0.000143259631989919,0.143973709201209,0.380262313055085,0.247198804695542,0.135563371032979,0.00813271417012119,0.00361676863864085,0.133335125852582,0.177601930189777,0.0712026074192997,4.86076572852028e-05,0.00127496461531033,0.000633407734709284,0.000467581275832652,0.00995326311553151,0.00036,0.00103112887045697
45,ice,ice,0.25,-0.75,-0.644,31.013,30.263,0.609,0.15225,10.544,0.12693199115803,0.174,0.767077900990451,1.35737256061598,1.125,15.8743631,0.000243493314467647,0.150255207334428,0.525214950290405,0.297416466560319,0.230307118375212,0.00813271417012119,0.00361676863864085,0.187994987451818,0.177601930189777,0.0712026074192997,4.85467777175727e-05,0.00127394583846581,0.000633398168355996,0.000466995644936318,0.00994530983285394,0.00036,0.00103111329732371
46,ice,ice,0.25,-0.75,-0.646,31.013,30.263,0.609,0.15225,10.055,0.126742408763691,0.167,0.757491087700549,1.33288173573235,1.123,15.8743631,0.000211176194359934,0.148377342496071,0.481260929530229,0.283786803551513,0.19996146506217,0.00813271417012119,0.00361676863864085,0.17305951660345,0.177601930189777,0.0712026074192997,4.84487390066605e-05,0.00127230314664957,0.000633243493381823,0.000466052561724957,0.00993248583470644,0.00036,0.00103086150085413
47,ice,ice,0.25,-0.75,-0.658,31.012,30.262,0.609,0.15225,10.723,0.127069898591892,0.167,0.770584221012358,1.36653677278869,1.126,15.8708294,0.000256061287140395,0.150942025245871,0.541662088106446,0.302186111789714,0.241999235564534,0.00813063511899293,0.00361676052511463,0.193256589656838,0.177556527943293,0.0712024476899169,4.832125862803e-05,0.00127020662705401,0.00063275870110497,0.000464830834198293,0.00991290317654093,0.00036,0.00103007230412437
48,ice,ice,0.25,-0.75,-0.678,31.015,30.265,0.6242,0.15605,10.419,0.127127986385636,0.174,0.765046530682911,1.35019566585477,1.128,15.8814305,0.00023489871317971,0.149857302550131,0.512314482621396,0.292923470781579,0.221923398544584,0.00813687263130638,0.00361678380097047,0.183719978706985,0.177692742521019,0.0712029059170781,4.80354085321775e-05,0.00126328672008961,0.000631994672507863,0.000462067601104345,0.00986850208157469,0.00036,0.00102882853664071
49,ice,ice,0.25,-0.75,-0.677,31.033,30.283,0.6242,0.15605,9.488,0.127287440349327,0.166,0.748779083116379,1.3061822719246,1.135,15.9450371,0.000179413830882588,0.146670835173408,0.433323038285624,0.266543869556609,0.169345208547216,0.00817432031769317,0.00361685637856727,0.154762995674656,0.1785105237985,0.0712043347378429,4.77873507237217e-05,0.00125833489145588,0.000635704570172346,0.000459610867690988,0.00988773204658834,0.00036,0.00103486790493173
50,ice,ice,0.25,-0.75,-0.814,30.948,30.198,0.6494,0.16235,9.42,0.126178821651865,0.169,0.740854171999057,1.29702248546389,1.123,15.6446726,0.000166719042236396,0.145118503706809,0.416850692449015,0.260835475418368,0.158384770416446,0.00799782470399472,0.00361550305160826,0.150348908525602,0.174656218703402,0.0711776920582027,4.77229249287116e-05,0.0012575734524718,0.000614235934394,0.000459471538919022,0.00961621674824228,0.00036,0.000999918962966977
51,ice,ice,0.25,-0.75,-0.732,31.047,30.297,0.748,0.187,8.618,0.128766503013345,0.18,0.735720219667574,1.26286663099975,1.115,15.9945089,0.000133158424089346,0.144112865203841,0.355421000472089,0.233569953986177,0.124596687085566,0.00820347309600128,0.00361683332850466,0.123465693830745,0.179147161160838,0.0712038809558284,4.68358090115018e-05,0.00122556145439779,0.000629509091107755,0.000450416715965211,0.00967467820895395,0.00036,0.00102478224133821
52,ice,ice,0.25,-0.75,-0.55,31.057,30.307,0.8252,0.2063,9.551,0.128509698979938,0.169,0.751638054382754,1.30044770255648,1.129,16.0298459,0.000179018091130228,0.14723085042067,0.422766709704143,0.257730509015826,0.167761883173063,0.00822431086622524,0.00361677427526107,0.151889585699125,0.17960221566481,0.0712027183863249,4.73798238827693e-05,0.00122357625169417,0.000628752898066809,0.000455624050231211,0.00969104596762737,0.00036,0.00102355122941108
53,ice,ice,0.25,-0.75,-0.821,30.718,29.968,0.8231,0.205775,10.699,0.122952209292694,0.172,0.74987885705271,1.33362818105003,1.133,14.8319216,0.000211210454446728,0.146886258874979,0.482318934066621,0.279743296049873,0.204420084975767,0.00752458240119171,0.00359898457991174,0.181041706595454,0.164321569696057,0.0708524961795368,5.13749516598567e-05,0.00130281737711498,0.00055926367458191,0.000498028320971242,0.009317340596912,0.00036,0.000910429237691481
54,ice,ice,0.25,-0.75,-0.78,30.347,29.597,0.8425,0.210625,10.071,0.116705651566858,0.176,0.719966288617276,1.28793037376634,1.155,13.5209189,0.000153687352899067,0.141026985434344,0.400278928947628,0.247220052408235,0.15405433225088,0.00677456043838478,0.00353277251455272,0.154478500937595,0.147942616065961,0.0695489923706919,5.48460006279354e-05,0.00136970147452372,0.000486692261893972,0.000543933388339631,0.00901646480414821,0.00036,0.000792289728664605
55,ice,ice,0.25,-0.75,-0.666,30.371,29.621,0.8649,0.216225,11.534,0.117407789157772,0.178,0.750907001455618,1.35155433074055,1.182,13.6057277,0.000231091457512809,0.147087651784655,0.514436253425608,0.284765293283127,0.23074613008679,0.00682258118638275,0.00353853361013216,0.196907513895966,0.148991291496475,0.0696624099176329,5.54435605088063e-05,0.00137429932373329,0.000491424897241932,0.00054882044297413,0.00907865246873007,0.00036,0.000799994018765936
56,ice,ice,0.25,-0.75,-0.651,30.197,29.447,0.8151,0.203775,13.073,0.114702550028949,0.173,0.785119285690733,1.41444821235596,1.214,12.9908639,0.000324332139438359,0.153789153489363,0.627378281580068,0.299420377554443,0.328698656969052,0.00647599210310645,0.00349213412287499,0.22146020316946,0.141422491107704,0.068748952407431,5.90732536005846e-05,0.00144437570076286,0.000463256805542436,0.000593557796244477,0.00969161294232294,0.00036,0.000754138985766756
57,ice,ice,0.25,-0.75,-0.387,30.041,29.291,0.76,0.19,10.123,0.108358684541108,0.192,0.726354792647274,1.27588108041299,1.143,12.4396067,0.000146571285413882,0.142278365504536,0.378762425951546,0.225190716385154,0.153685670204161,0.00616833667090557,0.00344139926070249,0.14269333257972,0.134703922441785,0.0677501452304538,6.81101552715177e-05,0.00159140958315534,0.000443908371964747,0.000695217449169988,0.0109465411203979,0.00036,0.000722641535756566
58,ice,ice,0.25,-0.75,-0.38,30.099,29.349,0.76,0.19,11.481,0.110281965682026,0.219,0.752826178585819,1.33608942400285,1.118,12.6445613,0.000216120923556659,0.147463580171117,0.486819169514029,0.262807532459978,0.224312942411463,0.0062823813577855,0.00346127086970614,0.182099484203773,0.137194426361397,0.0681413536587618,6.75890158064576e-05,0.00158180159708148,0.000454762390540952,0.000685701972485062,0.0107736997034949,0.00036,0.00074031086832248
59,ice,ice,0.25,-0.75,-0.429,30.069,29.319,0.7569,0.189225,10.822,0.109339401972278,0.196,0.74035526788965,1.30564504181119,1.122,12.5385503,0.000180221402349369,0.145020778377606,0.432184295535393,0.244400793717765,0.187991880026763,0.00622334247662708,0.00345114151245204,0.162970296306475,0.135905137320783,0.0679419390099319,6.81023556874628e-05,0.0015908123866165,0.000449253878526005,0.000693068671088827,0.0108894182068316,0.00036,0.000731343523181869
60,ice,ice,0.25,-0.75,-0.444,30.078,29.328,0.79559,0.1988975,9.798,0.109416083836791,0.185,0.718715318743848,1.26403933271427,1.128,12.5703536,0.000133150002372477,0.140781945474962,0.357463059167685,0.21884600126007,0.138834483283027,0.00624104283472154,0.00345421385839738,0.134659476672711,0.136291677127405,0.0680024236756817,6.81239669153904e-05,0.00158347538198655,0.000449249349326551,0.000692634431996088,0.0108227047717132,0.00036,0.000731336150066478
61,ice,ice,0.25,-0.75,-0.431,30.348,29.598,0.85288,0.21322,11.359,0.116330345431556,0.191,0.743908157408801,1.34445089268585,1.127,13.5244526,0.000218709073851229,0.145716718321446,0.501703427761021,0.282977840543564,0.21968515532213,0.00677655992699146,0.00353301664163938,0.19392959919742,0.147986280828857,0.0695537984522658,6.69202990196058e-05,0.00154396717063496,0.000498954893506022,0.000663626793834794,0.0101624677238941,0.00036,0.000812252152219106
62,ice,ice,0.25,-0.75,-0.509,30.42,29.67,0.76806,0.192015,10.656,0.116819881613172,0.175,0.731943285626144,1.3208286361886,1.123,13.778879,0.000187333247529894,0.143373039422456,0.45941982039051,0.27279913911298,0.187662250688819,0.00692083752818666,0.00354966109468029,0.177197487907219,0.151137010083496,0.0698814745006919,7.05251831239436e-05,0.00160616702071315,0.000520503610052823,0.000695539004787246,0.0107111603367474,0.00036,0.000847331458225527
63,ice,ice,0.25,-0.75,-0.193,30.537,29.787,0.7542,0.18855,9.941,0.117333785686341,0.166,0.719476677425674,1.29658601287622,1.122,14.1923219,0.000157177923259755,0.140931080401736,0.41592948340781,0.260074525668787,0.157007359679752,0.00715661146173752,0.00357278429488544,0.158367761408383,0.156285833073109,0.070336696360585,7.19524950723293e-05,0.00162192923978984,0.000548608745825237,0.000704071286705369,0.0110899859197095,0.00036,0.000893084004831782
64,ice,ice,0.25,-0.75,-0.552,30.549,29.799,0.70175,0.1754375,9.069,0.118331812937426,0.181,0.707541773037472,1.262482410994,1.116,14.2347263,0.000121964931589492,0.138593271515506,0.35479227797359,0.2348928204437,0.121159558391166,0.00718088600723671,0.003574881206673,0.130089630884434,0.156815939756432,0.0703779778473817,7.28725043236295e-05,0.00164380816456708,0.000552759749877133,0.000712556069178047,0.0112705244586039,0.00036,0.000899841453288357
65,ice,ice,0.25,-0.75,-0.471,30.502,29.752,0.71299,0.1782475,10.023,0.117400915907465,0.16,0.722247256441795,1.29966581956828,1.113,14.0686424,0.000161381010962361,0.141473781376391,0.42151106715669,0.261505882365525,0.161145987010528,0.00708590911030823,0.00356637639066276,0.160390654817553,0.154741837572944,0.0702105452200686,7.37216825387961e-05,0.0016557861872915,0.000543260160218112,0.00072297350080571,0.01123325247979,0.00036,0.000884377005006229
66,ice,ice,0.25,-0.75,-0.602,30.852,30.102,0.60418,0.151045,9.532,0.122287586755,0.154,0.738656302415899,1.29709476697863,1.114,15.3054374,0.000164165524081024,0.14468798504699,0.417039904539749,0.259417375003464,0.159490904305282,0.0077995279388894,0.00361089115090643,0.149831161705903,0.170325820819449,0.0710868984830701,7.43823527163114e-05,0.00166442549009137,0.00062622305354905,0.000717687953019366,0.0123612240130156,0.00036,0.00101943287787055
67,ice,open,0.25,-0.75,-0.658,30.693,29.943,0.4836,0.1209,9.593,0.11709584081518,0.134,0.777146841429118,1.29218090861029,1.102,11.6270036009634,0.000201175501729209,0.152227511231198,0.408379559699824,0.208309918771054,0.201221862558784,0.00589373138733284,0.00283590415915041,0.145301199201336,0.128707101776182,0.0558298831629516,0.000103930341181365,0.00223077760472869,0.000490023822777801,0.00100859750052758,0.0158483584733195,0.00036,0.000797713199870838
68,ice,open,0.25,-0.75,-0.471,30.442,29.692,0.58223,0.1455575,8.582,0.113075279209779,0.138,0.747268332679475,1.23824693648658,1.08,10.183141723412,0.000138128363925171,0.146374909401287,0.311453768066143,0.170960986841486,0.141230780451819,0.00511856781142467,0.00261209107801346,0.120182389117716,0.11177910647052,0.0514237193897867,0.000115065756736012,0.00240219898255553,0.000415500439532467,0.00113301970806873,0.0160910433016825,0.00036,0.00067639606435518
69,ice,ice,0.25,-0.75,-0.37,30.138,29.388,0.63443,0.1586075,7.64,0.111154233880972,0.153,0.681454759329187,1.19977279255878,1.103,12.7823756,6.55209952247522e-05,0.13348334767542,0.242335022272775,0.175038377306624,0.0676885586470527,0.00635929288279938,0.00347396150594765,0.0783417634253871,0.138874017579109,0.0683911916994237,8.82329808094404e-05,0.00188245651965532,0.000481554058178501,0.000891619681946575,0.0127421935325331,0.00036,0.000783925210988258
70,ice,ice,0.25,-0.75,-0.359,30.097,29.347,0.631,0.15775,7.758,0.109970012292814,0.169,0.683877169656567,1.20176597902794,1.118,12.6374939,6.80670358144514e-05,0.133957849372731,0.245916733690291,0.17542461205137,0.0707645054072152,0.00627844208237403,0.0034606055166356,0.0805702636560807,0.137108400601485,0.0681282549847215,8.87344179253374e-05,0.00189164408403868,0.000473715122924779,0.000900410718273744,0.0128882627389298,0.00036,0.000771164153598477
71,ice,ice,0.25,-0.75,-0.363,30.1,29.35,0.631,0.15775,8.196,0.109497662318862,0.165,0.689216472780501,1.21561166096799,1.107,12.648095,8.03117722984169e-05,0.135003711985735,0.270765769781299,0.187291638152379,0.0837042423873734,0.00628435117495557,0.00346160301387999,0.0929428070128178,0.137237443160488,0.0681478925152882,8.87004115601351e-05,0.00189106308155447,0.000474284634420698,0.000899788275864188,0.0128779866431839,0.00036,0.000772091265336021
72,ice,ice,0.25,-0.75,-0.36,30.107,29.357,0.631,0.15775,7.436,0.110773687609544,0.16,0.680478978137297,1.19260500170927,1.116,12.6728309,6.00569331424635e-05,0.133292211670705,0.229475401511338,0.167653585701345,0.0621700982856212,0.00629814324514696,0.00346391808568389,0.072098446621889,0.137538633911333,0.0681934688750917,8.8564668032964e-05,0.00188898101457584,0.000475636872756005,0.000897768126439727,0.0128491961445619,0.00036,0.000774292583556288
73,ice,ice,0.25,-0.75,-0.362,30.103,29.353,0.67753,0.1693825,6.754,0.112670698009165,0.153,0.677263957991572,1.17253230853613,1.114,12.6586961,4.46246964558279e-05,0.132662453574485,0.193389451806666,0.148182794344111,0.0457268078446977,0.00629026134432311,0.00346259731695589,0.0542818006487548,0.137366509234307,0.0681674671628929,8.71751846616533e-05,0.00186128728623931,0.00047206951529928,0.000884044352327244,0.0126690264575654,0.00036,0.000768485257463943
74,ice,ice,0.25,-0.75,-0.352,30.104,29.354,0.67753,0.1693825,5.835,0.116697252122084,0.157,0.681483786223296,1.15043164605398,1.112,12.6622298,2.87752057462743e-05,0.133489033462987,0.153725088430993,0.12576752812003,0.0288452524117579,0.00629223164006474,0.00346292804149931,0.0344016388362423,0.137409536484427,0.0681739780714363,8.7035243438173e-05,0.00185943925250108,0.000472232346547247,0.000882534915172934,0.0126543928963379,0.00036,0.000768750331588541
75,ice,ice,0.25,-0.75,-0.356,30.109,29.359,0.67753,0.1693825,5.199,0.121113694606745,0.156,0.692322505343638,1.13696824011528,1.12,12.6798983,2.03758390275695e-05,0.13561212159597,0.129562128345171,0.110927290198663,0.019927886066495,0.00630208491341622,0.00346457634060224,0.0232673472146083,0.13762471192639,0.0682064278092165,8.69729896706446e-05,0.00185839964103663,0.000473185016420884,0.000881453815340606,0.0126370972561108,0.00036,0.000770301189522369
76,ice,ice,0.25,-0.75,-0.344,30.103,29.353,0.67753,0.1693825,4.189,0.130945434341473,0.155,0.726410036013714,1.11755759076594,1.118,12.6586961,1.06433045461775e-05,0.142289186574296,0.0947255685917462,0.0870812165765493,0.00983074335372986,0.00629026134432311,0.00346259731695589,0.0103587973417397,0.137366509234307,0.0681674671628929,8.70086396062977e-05,0.00185914438810921,0.000472050729360679,0.000882355417383583,0.0126544406204908,0.00036,0.000768454675703431
77,ice,ice,0.25,-0.75,-0.407,30.102,29.352,0.67753,0.1693825,2.888,0.150541406483617,0.156,0.803829265695921,1.09520481272137,1.107,12.6551624,3.49108156690244e-06,0.157454064082241,0.0546087299435137,0.055734325005683,0.00284630609495771,0.00628829116822437,0.00346226623750487,0.00206063218484559,0.137323484596943,0.0681609492673538,8.69554245040691e-05,0.00185850684493655,0.000471537725143452,0.000881906057488151,0.0126521580088293,0.00036,0.000767619552559109
78,ice,ice,0.25,-0.75,-0.604,30.139,29.389,0.67939,0.1698475,4.016,0.134788928033703,0.157,0.736758863200548,1.1146561786769,1.109,12.7859093,9.48823542005119e-06,0.144316314682951,0.0895159174982589,0.0835206219561365,0.00856222406320779,0.00636126736604214,0.00347427980872473,0.00874882291020128,0.138917136275735,0.0683974580631149,8.73109183780118e-05,0.00186088849900364,0.000478254826450437,0.00088221442218485,0.012594253735324,0.00036,0.000778554368640247
79,ice,ice,0.25,-0.75,-0.103,30.256,29.506,0.71694,0.179235,6.056,0.119058260312992,0.134,0.673974655874147,1.15955321169095,1.114,13.1993522,3.28693401157774e-05,0.132018145126802,0.170043843587064,0.138700202784042,0.0325202713102217,0.00659310780031218,0.00350907130641307,0.0405173844273134,0.143980059644377,0.0690823913831415,8.73180665646013e-05,0.00184685186520388,0.000502912740280854,0.000872643250047237,0.0122929598146224,0.00036,0.00081869515859674
80,ice,ice,0.25,-0.75,-0.56,29.591,28.841,0.71069,0.1776725,6.395,0.100881864913132,0.15,0.70214904464312,1.14549290563999,1.108,10.8494417,3.54494921314848e-05,0.137536943961362,0.144817840599046,0.10563593831097,0.0386356407290482,0.00529718238601307,0.00324665704416456,0.0387567261222238,0.115679685360096,0.0639162938073985,9.90229197541672e-05,0.00201922626784056,0.000377562097955921,0.00106919076341304,0.01544153809915,0.00036,0.000614635973416616
81,ice,ice,0.25,-0.75,0.586,29.612,28.862,0.80582,0.201455,6.39,0.0995557743149484,0.145,0.689661469612971,1.14644889178661,1.114,10.9236494,3.41864901515267e-05,0.135090877958369,0.146408417431004,0.108245041947524,0.0375097786248367,0.00533729732124525,0.00325734369559743,0.0394879086771512,0.116555713925424,0.0641266797962815,9.87957496429318e-05,0.00199378307815421,0.000382129416747243,0.00106361375319164,0.015152440718349,0.00036,0.000622071143542023
82,ice,ice,0.25,-0.75,0.708,29.538,28.788,0.6517,0.162925,5.641,0.0993275612556871,0.15,0.696791591374358,1.13209852008499,1.118,10.6621556,2.39894569376831e-05,0.13648752609827,0.120856354409818,0.0938414301127214,0.0263517559172074,0.00519617455013354,0.00321898999767808,0.0268633687529133,0.11347387974081,0.0633716181462623,0.0001051231381344,0.00210824206424315,0.000376670336170718,0.00114362165478865,0.016387136257933,0.00036,0.000613184268184889
83,ice,open,0.25,-0.75,-0.495,29.507,28.757,0.57457,0.1436425,5.885,0.0919078948273003,0.157,0.718993398310285,1.12663572980625,1.133,6.83185800418829,4.34310653788987e-05,0.140836415696118,0.111153674905151,0.0611223832243546,0.049489533259377,0.00332590339118552,0.00207322799533851,0.0438636784830854,0.0726309629901173,0.0408152286728144,0.000163800404252097,0.00303702914816547,0.000248776660515225,0.00178994700821528,0.0238421908796505,0.00036,0.000404985261303855
84,ice,open,0.25,-0.75,-0.558,29.541,28.791,0.49666,0.124165,6.809,0.0940655383814679,0.15,0.734152959389244,1.15120203942277,1.109,7.44757489126775,6.33436449589021e-05,0.143805870284859,0.155345660708825,0.0833965647158034,0.0714241680665639,0.00362993501294268,0.00224736039054108,0.059223943634842,0.0792703950091569,0.0442433386276857,0.000159555347461972,0.0029841282078943,0.000274169401150927,0.00173503715225835,0.0231733824923091,0.00036,0.000446322280943369
85,ice,open,0.25,-0.75,-0.54,29.649,28.899,0.51332,0.12833,6.535,0.0959343431168322,0.145,0.725282103966985,1.14694641362382,1.109,7.41774317796861,5.84351930513816e-05,0.142068247262498,0.147686114036748,0.082013140547138,0.0652857668581416,0.00362895705760434,0.00219812834510369,0.0571992345239484,0.0792490384543715,0.0432741171059449,0.00016902484744685,0.00311239697226038,0.000279218373958508,0.00181042420568342,0.0234035340274688,0.00036,0.000454541539002223
86,ice,ice,0.25,-0.75,-0.454,29.803,29.053,0.6369,0.159225,5.732,0.108350379707705,0.125,0.696303400576429,1.13953759602919,1.116,11.5985861,2.62695784121135e-05,0.136391899292352,0.1342268360544,0.106752593371019,0.027545876763887,0.00570457449829958,0.0033473558753548,0.0294800928144541,0.124576300189127,0.0658987317405906,0.000112731097740477,0.00219882798902647,0.00042644733103049,0.00118322838270573,0.0158862653762954,0.00036,0.000694216585398472
87,ice,ice,0.25,-0.75,0.235,29.964,29.214,0.65211,0.1630275,5.058,0.115719785508359,0.151,0.69733688503435,1.13132077181048,1.121,12.1675118,1.81544457483266e-05,0.136594338211921,0.119459979508708,0.10190964313456,0.0182967538342421,0.00601755436155255,0.00341317335437915,0.0202803539459271,0.131411143595831,0.0671944674064638,0.000112253898532787,0.00218336887276396,0.000460655768619741,0.00115562517821666,0.0152349552557434,0.00036,0.000749904739613532
88,ice,ice,0.25,-0.75,-0.435,29.916,29.166,0.64236,0.16059,4.666,0.118531736458665,0.137,0.716092158533258,1.12183500615026,1.115,11.9978942,1.43577747419971e-05,0.140268120893646,0.102448571463193,0.0891752466014865,0.014247094856853,0.00592391912335189,0.00339451326137454,0.0147068709970181,0.129366340509143,0.066827109853531,0.000113536931578695,0.00220305705476959,0.000449056677567682,0.00117535487985863,0.015521696419031,0.00036,0.000731022498365994
89,ice,ice,0.25,-0.75,-0.434,29.92,29.17,0.64236,0.16059,4.353,0.121523535602129,0.134,0.72721714242806,1.11637519700321,1.123,12.012029,1.16643442889596e-05,0.142447282566205,0.0926497767824829,0.0825037693561844,0.0113814774932878,0.00593171153129432,0.00339609950099457,0.0113059682813562,0.129536510843726,0.0668583378385704,0.000113470370094837,0.00220210288443356,0.000449833097200564,0.00117411315001482,0.0155021298838075,0.00036,0.000732286437303243
