RowID,Temperature,Salinity,SeaIce,WindSpeed,Hg0_water,DGM_obs,HgII_water,Hg0_air,GEM_obs,MLD,Dw,P_sink,AS,Net,Diff_Hg0,Current_Hg0,fr_Hg0,Diff_HgII,Current_HgII,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio,a_443,NSE_num,NSE_den,PBIAS_num,PBIAS_den
43,-0.357,28.839,0.00983,10.473,0.0858280237422623,0.109,0.863001360116253,1.25028242230454,1.083,9.95507295643314,0.000208717552397976,0.203050401106931,0.333819950897194,0.0874299021207889,0.244849101362165,0.00486017453324127,0.00298002020088639,0.0831783034934281,0.106136323016746,0.0586670671157538,0.000173249048244439,0.00251817233702537,0.000390197456456209,0.00202363895253957,0.0292252911064659,0.00036,0.000635205161672898,0.125567195948097,0.000536940483689159,0.0001336336,2.31719762577377,0.109
44,-0.294,28.593,0,10.239,0.0831251412024227,0.109,0.856362150741696,1.23565404073146,1.059,9.39931555911752,0.000188058072676415,0.201488301452355,0.307566192993729,0.0824600898616759,0.223423630634857,0.00454970434614614,0.00292977058744357,0.080975871840501,0.0993562858309987,0.0576778129343514,0.000185697310662872,0.00266404391907388,0.000356100981087485,0.0021690411292132,0.0308380035515189,0.00036,0.000579699271537766,0.127761591258204,0.000669508317794561,0.0001336336,2.58748587975773,0.109
45,-0.297,28.46,0,9.532,0.0809455911608522,0.098,0.844341173374909,1.20832170948496,1.044,8.83680525125714,0.000153573219647782,0.19865995796551,0.258512481624642,0.0724826400149735,0.184304364836476,0.00425752690371398,0.00281345634589637,0.0750441157602936,0.0929757249692254,0.055387957512117,0.000199641894887027,0.00282850687057712,0.00032901071906566,0.00233192112248828,0.0325837133076611,0.00036,0.00053559884499061,0.128945742600663,0.000290852860852802,0.0005089536,1.70544088391478,0.098
46,-0.327,28.503,0,6.999,0.0759551606559649,0.103,0.802143447427124,1.13681173345899,1.029,7.51074947978202,7.26974560365675e-05,0.188731508746908,0.130172542658111,0.0392761719308558,0.0892506560363015,0.00362410749188644,0.00237504918998187,0.0503413807548943,0.0791431338062965,0.0467571227169662,0.000234874921329788,0.00321924640736108,0.000285739233299889,0.00274346118835249,0.037151654570074,0.00036,0.000465156891418424,0.128563072561376,0.000731423335144668,0.0003083536,2.70448393440351,0.103
47,-0.376,28.509,0.14805,6.409,0.0742606283675967,0.101,0.773139164824815,1.11462722053912,1.025,7.16491899510514,5.34195940860759e-05,0.181907265485664,0.0903576917469154,0.0226398644085731,0.0660837253129065,0.00345796417810147,0.00226353184594537,0.044475813390714,0.0755149018779271,0.044561702865378,0.000210834842416169,0.00285813271685648,0.000258996473569813,0.0024626605686395,0.0329919395813771,0.00036,0.000421622166276439,0.128509663318301,0.000714993995295772,0.0003825936,2.67393716324033,0.101
48,-0.44,28.31,0.233,6.13,0.0751668049114592,0.116,0.742046154752411,1.10686801586107,1.043,8.97304699999999,3.28619692035063e-05,0.174591578096744,0.0764321402343711,0.0337507050630188,0.0404878757351044,0.00430038197846774,0.00292442358971882,0.0322954593995851,0.0939115926064597,0.0575725476498099,0.000153690815270069,0.00218421210535141,0.000295046492776475,0.00179518862342759,0.0249664073858665,0.00036,0.000480308244054727,0.130279301523646,0.00166734982113883,2.07935999999999e-05,4.08331950885408,0.116
49,-0.447,28.149,0.31373,7.159,0.0758957548988889,0.116,0.755653864913895,1.11678091353584,1.059,8.4041213,5.00572645463553e-05,0.177793254402404,0.0942229542335141,0.0307354710914587,0.0614717380054313,0.00400481541993626,0.00280695143755234,0.0459041494107892,0.0874570203447669,0.0552598966706881,0.000149728780577452,0.00210616667532583,0.000258528774205572,0.0017489099984277,0.0238240624634835,0.00036,0.000420860795218374,0.131708296530893,0.00160835047512999,2.07935999999999e-05,4.01042451011111,0.116
50,-0.432,28.115,0.22759,6.196,0.073468781672638,0.127,0.738448860132226,1.10621978993369,1.071,8.2839755,3.45548551441068e-05,0.173745192274791,0.075268760233712,0.0302315660295667,0.0428980280859694,0.0039427942535682,0.00278096713513895,0.0345595769881723,0.086102604263103,0.0547483488586332,0.000173123465406112,0.00241782945632796,0.000266168273724061,0.00202217207969966,0.0272836248504707,0.00036,0.000433297189783356,0.132009753435582,0.0028655913356117,4.14736e-05,5.3531218327362,0.127
51,-0.347,28.165,0.01323,6.172,0.0723861295499378,0.094,0.769940288613332,1.11572375694153,1.074,6.64681237088869,4.96686067042262e-05,0.181154621135549,0.0923256607322249,0.0287210421582816,0.0619582714465201,0.00316920546641349,0.0022146749111997,0.0421202785053999,0.0692089991396613,0.0435998660734858,0.000275388709528718,0.00364721969659604,0.000239754004862019,0.00321668329690122,0.041301763354449,0.00036,0.000390297217217241,0.131566395713967,0.000467159395832074,0.0007054336,2.16138704500622,0.094
52,-0.342,28.246,0.05839,6.749,0.0740514090560396,0.081,0.782848747453336,1.12522697152882,1.043,7.06706802421644,6.10049372109894e-05,0.184191774802123,0.109381210851213,0.0321663099812023,0.0755378880570041,0.00337927431762912,0.00232595521195895,0.0479300845377572,0.0737964754321043,0.045790619301052,0.000250790463522748,0.0033417671182211,0.000254075613021741,0.00292936299536859,0.0380476499250568,0.00036,0.000413611463058648,0.130847645166781,4.82829161064889e-05,0.0015649936,0.694859094396043,0.081
53,-0.342,28.263,0.05572,6.653,0.0738669212057545,0.077,0.781326235570366,1.12346810959857,1.036,7.02984474324903,5.91873204311001e-05,0.183833552135492,0.106224557118067,0.031205809697686,0.0733476417640719,0.00336349830660399,0.00230770269715045,0.0469372949523011,0.0734519594500902,0.0454312856592925,0.000252172498040927,0.00335652425291494,0.000253828892996721,0.00294550587703566,0.0382568307919096,0.00036,0.000413209825808615,0.130696716728067,9.81618273095092e-06,0.0018974736,0.313307879424551,0.077
