Scenario,RowID,Regime0,RegimeNew,Regime0_Control,RegimeNew_Control,InitialRegimeSame,RegimeShift_vsControl,Salinity0,Salinity,SeaIce0,SeaIce,Hg0_water,HgII_water,MLD,AS,Net,Diff_Hg0,Diff_HgII,Current_Hg0,Current_HgII,fr_Hg0,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio,Salinity_1,SeaIce_1,Hg0_water_Control,HgII_water_Control,MLD_Control,AS_Control,Net_Control,Diff_Hg0_Control,Diff_HgII_Control,Current_Hg0_Control,Current_HgII_Control,fr_Hg0_Control,fr_HgII_Control,Red_UVB_Control,Red_UVA_Control,Red_Bio_Control,Ox_UVB_Control,Ox_UVA_Control,Ox_Dark_Control,Ox_Bio_Control,Salinity_Control,SeaIce_Control,d_Hg0_water,d_HgII_water,d_MLD,d_AS,d_Net,d_Diff_Hg0,d_Diff_HgII,d_Current_Hg0,d_Current_HgII,d_fr_Hg0,d_fr_HgII,d_Red_UVB,d_Red_UVA,d_Red_Bio,d_Ox_UVB,d_Ox_UVA,d_Ox_Dark,d_Ox_Bio,d_Salinity,d_SeaIce
SalinityOnly,108,ice,ice,ice,ice,1,0,28.149,27.049,0.31373,0.31373,0.0583647035525292,0.857833351855786,4.51705129999999,0.0534949720590842,-0.0335054923749018,0.0853698104256798,0.0208169686692046,0.00206839489889715,0.0451695361172823,0.00175820049850935,0.0346133447747499,0.000213711132379858,0.00245516440043586,0.000114257954178618,0.00295970360323093,0.0423895571844506,0.00036,0.00018600132075589,27.049,0.31373,0.0831056616393954,0.75101922772034,8.4041213,0.110907462086804,0.0544864924802457,0.0548608345284798,0.0393170781222759,0.00400481541993626,0.0874570203447669,0.00280695143755234,0.0552598966706881,0.000145559703825674,0.00235772508707842,0.000258528774205572,0.0017489099984277,0.0227330407068141,0.00036,0.000420860795218374,28.149,0.31373,-0.0247409580868662,0.106814124135446,-3.88707000000001,-0.0574124900277198,-0.0879919848551475,0.0305089758972,-0.0185001094530713,-0.00193642052103911,-0.0422874842274846,-0.00104875093904299,-0.0206465518959382,6.8151428554184e-05,9.74393133574398e-05,-0.000144270820026954,0.00121079360480323,0.0196565164776365,0,-0.000234859474462484,-1.1,0
IceOnly,108,ice,ice,ice,ice,1,0,28.149,28.149,0.31373,0.283737412,0.0829273497881201,0.752586575871083,8.4041213,0.115112736702476,0.0574677728528769,0.0560735608486586,0.0397872464032713,0.00400481541993626,0.0874570203447669,0.00280695143755234,0.0552598966706881,0.000151664941113146,0.00245661558174772,0.000263007024805817,0.001822264850452,0.0236865367921529,0.00036,0.00042815097061412,28.149,0.283737412,0.0831056616393954,0.75101922772034,8.4041213,0.110907462086804,0.0544864924802457,0.0548608345284798,0.0393170781222759,0.00400481541993626,0.0874570203447669,0.00280695143755234,0.0552598966706881,0.000145559703825674,0.00235772508707842,0.000258528774205572,0.0017489099984277,0.0227330407068141,0.00036,0.000420860795218374,28.149,0.31373,-0.000178311851275301,0.001567348150743,0,0.00420527461567199,0.0029812803726312,0.0012127263201788,0.000470168280995394,0,0,0,0,6.10523728747199e-06,9.88904946692998e-05,4.47825060024502e-06,7.33548520242999e-05,0.0009534960853388,0,7.29017539574596e-06,0,-0.029992588
SalinityIce,108,ice,ice,ice,ice,1,0,28.149,27.049,0.31373,0.283737412,0.0583779995234023,0.862834672269305,4.51705129999999,0.0557673055370877,-0.0330451476953402,0.0871822994780589,0.0196319458844219,0.00206839489889715,0.0451695361172823,0.00175820049850935,0.0346133447747499,0.000222674857503371,0.00255814181005168,0.000116237137166877,0.00308384299293421,0.0441675101365387,0.00036,0.00018922324655073,27.049,0.283737412,0.0831056616393954,0.75101922772034,8.4041213,0.110907462086804,0.0544864924802457,0.0548608345284798,0.0393170781222759,0.00400481541993626,0.0874570203447669,0.00280695143755234,0.0552598966706881,0.000145559703825674,0.00235772508707842,0.000258528774205572,0.0017489099984277,0.0227330407068141,0.00036,0.000420860795218374,28.149,0.31373,-0.0247276621159931,0.111815444548965,-3.88707000000001,-0.0551401565497163,-0.0875316401755859,0.0323214649495791,-0.019685132237854,-0.00193642052103911,-0.0422874842274846,-0.00104875093904299,-0.0206465518959382,7.7115153677697e-05,0.00020041672297326,-0.000142291637038695,0.00133493299450651,0.0214344694297246,0,-0.000231637548667644,-1.1,-0.029992588
SalinityOnly,109,ice,ice,ice,ice,1,0,28.115,27.015,0.22759,0.22759,0.054218584029927,0.839016680918933,4.39690549999999,0.0372886583547754,-0.0253684173252779,0.060924382825212,0.0188111319632002,0.0020108483765995,0.0439128371577493,0.00171894265149422,0.0338404833206658,0.000248694987553828,0.00278288823322394,0.000116026751061284,0.00345138752686817,0.0492750152302648,0.00036,0.000188880757541625,27.015,0.22759,0.0813976199788411,0.744611844295169,8.2839755,0.0908748020170034,0.0510254006097132,0.0382050102638978,0.0281756805626186,0.0039427942535682,0.086102604263103,0.00278096713513895,0.0547483488586332,0.000167384058178776,0.00267967293505701,0.000266168273724061,0.00202217207969966,0.0261278392547318,0.00036,0.000433297189783356,28.115,0.22759,-0.0271790359489141,0.094404836623764,-3.88707000000001,-0.053586143662228,-0.0763938179349911,0.0227193725613142,-0.0093645485994184,-0.0019319458769687,-0.0421897671053537,-0.00106202448364473,-0.0209078655379674,8.1310929375052e-05,0.00010321529816693,-0.000150141522662777,0.00142921544716851,0.023147175975533,0,-0.000244416432241731,-1.1,0
IceOnly,109,ice,ice,ice,ice,1,0,28.115,28.115,0.22759,0.205832396,0.0813674369875781,0.746264353583633,8.2839755,0.0932817100075768,0.0528593933396003,0.0387760420470598,0.0283281594361007,0.0039427942535682,0.086102604263103,0.00278096713513895,0.0547483488586332,0.000171929490868074,0.00275244135212229,0.000268970544954903,0.00207708559520682,0.0268373592409321,0.00036,0.000437859026670772,28.115,0.205832396,0.0813976199788411,0.744611844295169,8.2839755,0.0908748020170034,0.0510254006097132,0.0382050102638978,0.0281756805626186,0.0039427942535682,0.086102604263103,0.00278096713513895,0.0547483488586332,0.000167384058178776,0.00267967293505701,0.000266168273724061,0.00202217207969966,0.0261278392547318,0.00036,0.000433297189783356,28.115,0.22759,-3.0182991262992e-05,0.00165250928846394,0,0.0024069079905734,0.00183399272988709,0.000571031783162,0.0001524788734821,0,0,0,0,4.545432689298e-06,7.27684170652803e-05,2.80227123084198e-06,5.49135155071597e-05,0.000709519986200297,0,4.56183688741601e-06,0,-0.021757604
SalinityIce,109,ice,ice,ice,ice,1,0,28.115,27.015,0.22759,0.205832396,0.0543216400002237,0.843298100512852,4.39690549999999,0.038513125606947,-0.0250172145217917,0.0618014432581283,0.0181184164375852,0.0020108483765995,0.0439128371577493,0.00171894265149422,0.0338404833206658,0.000255448476138052,0.00285845953483766,0.000117248303209321,0.00354511240042395,0.0506131131795573,0.00036,0.000190869330805871,27.015,0.205832396,0.0813976199788411,0.744611844295169,8.2839755,0.0908748020170034,0.0510254006097132,0.0382050102638978,0.0281756805626186,0.0039427942535682,0.086102604263103,0.00278096713513895,0.0547483488586332,0.000167384058178776,0.00267967293505701,0.000266168273724061,0.00202217207969966,0.0261278392547318,0.00036,0.000433297189783356,28.115,0.22759,-0.0270759799786174,0.098686256217683,-3.88707000000001,-0.0523616764100564,-0.0760426151315049,0.0235964329942305,-0.0100572641250334,-0.0019319458769687,-0.0421897671053537,-0.00106202448364473,-0.0209078655379674,8.8064417959276e-05,0.00017878659978065,-0.00014891997051474,0.00152294032072429,0.0244852739248255,0,-0.000242427858977485,-1.1,-0.021757604
SalinityOnly,110,open,open,open,open,1,0,28.165,26.465,0.01323,0.01323,0.0418303445422131,0.942203797493742,5.31228729908653,0.0164219034067579,-0.0399163384455241,0.053527342473018,-0.00356444684226703,0.00238002037015134,0.0519748023584563,0.00222352899869855,0.0437741747393765,0.000268444460463994,0.00240557482277124,0.000132802819294263,0.00373501278640115,0.0665804177282113,0.00036,0.000216190636060428,26.465,0.01323,0.0802470720162064,0.764354944555467,6.40860719127187,0.111859305877338,0.0534953365697141,0.0571907198967494,0.0373148324180866,0.00305562904583089,0.0667287212032225,0.00213530648531698,0.0420373556023326,0.000277582404274791,0.00420727341035746,0.000231714011654845,0.00332658229698225,0.0403595538332752,0.00036,0.000377208856182307,28.165,0.01323,-0.0384167274739933,0.177848852938275,-1.09631989218534,-0.0954374024705801,-0.0934116750152382,-0.0036633774237314,-0.0408792792603536,-0.00067560867567955,-0.0147539188447662,8.82225133815697e-05,0.0017368191370439,-9.13794381079703e-06,-0.00180169858758622,-9.8911192360582e-05,0.0004084304894189,0.0262208638949361,0,-0.000161018220121879,-1.7,0
IceOnly,110,open,open,open,open,1,0,28.165,28.165,0.01323,0.011965212,0.0802509737680061,0.764466714330089,6.40860719127187,0.112006113757192,0.053598603937526,0.0572344557556583,0.0373177507349491,0.00305562904583089,0.0667287212032225,0.00213530648531698,0.0420373556023326,0.000277928102373136,0.00421251310276872,0.000231811445584141,0.00333072518628771,0.040409817181367,0.00036,0.000377367469555578,28.165,0.011965212,0.0802470720162064,0.764354944555467,6.40860719127187,0.111859305877338,0.0534953365697141,0.0571907198967494,0.0373148324180866,0.00305562904583089,0.0667287212032225,0.00213530648531698,0.0420373556023326,0.000277582404274791,0.00420727341035746,0.000231714011654845,0.00332658229698225,0.0403595538332752,0.00036,0.000377208856182307,28.165,0.01323,3.90175179970642e-06,0.000111769774621906,0,0.000146807879853994,0.000103267367811903,4.37358589089054e-05,2.9183168624991e-06,0,0,0,0,3.45698098344984e-07,5.23969241126004e-06,9.74339292959879e-08,4.14288930546038e-06,5.02633480918002e-05,0,1.58613373271005e-07,0,-0.001264788
SalinityIce,110,open,open,open,open,1,0,28.165,26.465,0.01323,0.011965212,0.0418365085522698,0.94248874449962,5.31228729908653,0.016457665271924,-0.0399209963132015,0.0535680263660707,-0.00362055883210361,0.00238002037015134,0.0519748023584563,0.00222352899869855,0.0437741747393765,0.000268778778266796,0.00240857069941491,0.000132858661840913,0.00373966433058287,0.0666633362541741,0.00036,0.000216281542531719,26.465,0.011965212,0.0802470720162064,0.764354944555467,6.40860719127187,0.111859305877338,0.0534953365697141,0.0571907198967494,0.0373148324180866,0.00305562904583089,0.0667287212032225,0.00213530648531698,0.0420373556023326,0.000277582404274791,0.00420727341035746,0.000231714011654845,0.00332658229698225,0.0403595538332752,0.00036,0.000377208856182307,28.165,0.01323,-0.0384105634639366,0.178133799944153,-1.09631989218534,-0.095401640605414,-0.0934163328829156,-0.0036226935306787,-0.0409353912501902,-0.00067560867567955,-0.0147539188447662,8.82225133815697e-05,0.0017368191370439,-8.803626007995e-06,-0.00179870271094255,-9.8855349813932e-05,0.00041308203360062,0.0263037824208989,0,-0.000160927313650588,-1.7,-0.001264788
SalinityOnly,111,open,open,open,open,1,0,28.246,26.546,0.05839,0.05839,0.0449404221446687,0.939988603649656,5.62117404526506,0.0274059540103216,-0.039996489405601,0.0645636149106433,-0.00384650736012865,0.00252611631439164,0.0551652405254957,0.00232995286844053,0.0458693203719511,0.000245099079440983,0.00233437878590802,0.000140890919790428,0.00342167503321428,0.0599595390576747,0.00036,0.000229357311286743,26.546,0.05839,0.0823764209450377,0.765709851794622,6.80727286910118,0.13282246190077,0.0621917303563463,0.0694755431868627,0.0453872524115806,0.00325504753892583,0.0710836153441375,0.00224044989447631,0.0441072930611776,0.000256461787809336,0.00394948103730716,0.00024537311652737,0.00303359792262056,0.0369754128440161,0.00036,0.000399444608300369,28.246,0.05839,-0.037435998800369,0.174278751855034,-1.18609882383612,-0.105416507890448,-0.102188219761947,-0.0049119282762194,-0.0492337597717092,-0.00072893122453419,-0.0159183748186418,8.950297396422e-05,0.0017620273107735,-1.1362708368353e-05,-0.00161510225139914,-0.000104482196736942,0.00038807711059372,0.0229841262136586,0,-0.000170087297013626,-1.7,0
IceOnly,111,open,open,open,open,1,0,28.246,28.246,0.05839,0.052807916,0.0823802105825096,0.766107287522653,6.80727286910118,0.133580984276872,0.0627070455431956,0.0697189500473042,0.045432081461642,0.00325504753892583,0.0710836153441375,0.00224044989447631,0.0441072930611776,0.000257937021503206,0.00397219946077798,0.00024586209351027,0.0030510479525347,0.0371881048607809,0.00036,0.0004002406173423,28.246,0.052807916,0.0823764209450377,0.765709851794622,6.80727286910118,0.13282246190077,0.0621917303563463,0.0694755431868627,0.0453872524115806,0.00325504753892583,0.0710836153441375,0.00224044989447631,0.0441072930611776,0.000256461787809336,0.00394948103730716,0.00024537311652737,0.00303359792262056,0.0369754128440161,0.00036,0.000399444608300369,28.246,0.05839,3.78963747189875e-06,0.00039743572803097,0,0.000758522376102022,0.000515315186849302,0.000243406860441497,4.48290500614026e-05,0,0,0,0,1.47523369387e-06,2.27184234708197e-05,4.88976982900003e-07,1.74500299141398e-05,0.000212692016764798,0,7.96009041931006e-07,0,-0.00558208399999999
SalinityIce,111,open,open,open,open,1,0,28.246,26.546,0.05839,0.052807916,0.0449607928583873,0.941101735922349,5.62117404526506,0.0276193101427465,-0.0400047753052427,0.0647861713229134,-0.0041150855653229,0.00252611631439164,0.0551652405254957,0.00232995286844053,0.0458693203719511,0.000246508951934724,0.00234780672879434,0.000141171685743326,0.00344135738176839,0.0603044416376746,0.00036,0.000229814372140297,26.546,0.052807916,0.0823764209450377,0.765709851794622,6.80727286910118,0.13282246190077,0.0621917303563463,0.0694755431868627,0.0453872524115806,0.00325504753892583,0.0710836153441375,0.00224044989447631,0.0441072930611776,0.000256461787809336,0.00394948103730716,0.00024537311652737,0.00303359792262056,0.0369754128440161,0.00036,0.000399444608300369,28.246,0.05839,-0.0374156280866504,0.175391884127727,-1.18609882383612,-0.105203151758023,-0.102196505661589,-0.00468937186394931,-0.0495023379769035,-0.00072893122453419,-0.0159183748186418,8.950297396422e-05,0.0017620273107735,-9.95283587461196e-06,-0.00160167430851282,-0.000104201430784044,0.00040775945914783,0.0233290287936585,0,-0.000169630236160072,-1.7,-0.00558208399999999
SalinityOnly,112,open,open,open,open,1,0,28.263,26.563,0.05572,0.05572,0.0451372322549606,0.935405379685877,5.58578203887472,0.0272853669794401,-0.038033721137106,0.062512321861131,-0.00271336707491161,0.00251181892802452,0.0548530146975181,0.00231051445726251,0.0454866402233852,0.000246449324531567,0.0023697140556335,0.000140744821058683,0.00344231345150477,0.0599471415398952,0.00036,0.000229119476142041,26.563,0.05572,0.0825199899688574,0.763661310583263,6.77000917069645,0.130000699395071,0.0615232242443844,0.0673435391287817,0.0445966184185382,0.00323917742325655,0.070737044308166,0.00222240589850194,0.0437520644883814,0.000258619466061821,0.00398543219258117,0.0002450839458618,0.00305075763174677,0.037133811038558,0.00036,0.000398973865356419,28.263,0.05572,-0.0373827577138968,0.171744069102614,-1.18422713182173,-0.102715332415631,-0.0995569453814904,-0.00483121726765071,-0.0473099854934498,-0.00072735849523203,-0.0158840296106479,8.81085587605699e-05,0.0017345757350038,-1.2170141530254e-05,-0.00161571813694767,-0.000104339124803117,0.000391555819758,0.0228133305013372,0,-0.000169854389214378,-1.7,0
IceOnly,112,open,open,open,open,1,0,28.263,28.263,0.05572,0.050393168,0.0825250064896142,0.764048865293811,6.77000917069645,0.130711959014334,0.0620103020361424,0.0675679840408134,0.0446375531421187,0.00323917742325655,0.070737044308166,0.00222240589850194,0.0437520644883814,0.00026003519048941,0.00400724908747875,0.000245548259584036,0.00306745796822062,0.0373370874746953,0.00036,0.000399729724904245,28.263,0.050393168,0.0825199899688574,0.763661310583263,6.77000917069645,0.130000699395071,0.0615232242443844,0.0673435391287817,0.0445966184185382,0.00323917742325655,0.070737044308166,0.00222240589850194,0.0437520644883814,0.000258619466061821,0.00398543219258117,0.0002450839458618,0.00305075763174677,0.037133811038558,0.00036,0.000398973865356419,28.263,0.05572,5.01652075679537e-06,0.000387554710547966,0,0.000711259619262994,0.000487077791757995,0.000224444912031704,4.09347235805005e-05,0,0,0,0,1.41572442758899e-06,2.18168948975797e-05,4.64313722236002e-07,1.67003364738498e-05,0.000203276436137302,0,7.55859547825997e-07,0,-0.005326832
