RowID,Regime0,RegimeNew,IceMultiplier,SalinityAnomaly,Temperature,Salinity0,Salinity,SeaIce0,SeaIce,WindSpeed,Hg0_water,DGM_obs,HgII_water,Hg0_air,GEM_obs,MLD,Dw,P_sink,AS,Net,Diff_Hg0,Current_Hg0,fr_Hg0,Diff_HgII,Current_HgII,fr_HgII,Red_UVB,Red_UVA,Red_Bio,Ox_UVB,Ox_UVA,Ox_Dark,Ox_Bio,a_443
103,open,open,0.8,-1,-0.294,28.593,27.593,0,0,10.239,0.0745532174467866,0.109,0.863735349732332,1.20520404450023,1.059,7.87482526878021,0.00015153868446612,0.169188466893041,0.252917165333198,0.0636216187332252,0.187218662338253,0.0036784687290013,0.00285004086644853,0.044534994959531,0.0803302726184009,0.0561081897179233,0.000189479628087666,0.00290363343688778,0.000248370046574351,0.00247845973364372,0.0355250811491544,0.00036,0.000404323331632664,0.136623463930088
104,open,open,0.8,-1,-0.297,28.46,27.46,0,0,9.532,0.070888667073062,0.098,0.871065096671042,1.17682033359021,1.044,7.45653847241114,0.000124833926601957,0.170624217609575,0.201976528400074,0.0430439927515623,0.156755561163672,0.00346629098093151,0.0027484570964194,0.0321601133132503,0.0756967423095456,0.0541083301691867,0.000198797436513276,0.00291929767658119,0.000229923575357989,0.00264593273778495,0.038463930839487,0.00036,0.000374294192443238,0.137794439118881
105,open,open,0.8,-1,-0.327,28.503,27.503,0,0,6.999,0.0682335179924365,0.103,0.832657700717961,1.12314817253785,1.029,6.32294303195032,5.89259814378803e-05,0.163100977486695,0.105650361668331,0.0289080648038422,0.0748591719653589,0.00294392376239666,0.00231696383117091,0.0263772980733556,0.0642893050949813,0.0456136077693858,0.000234694372820996,0.00335607555218534,0.000199082674958371,0.00310679888448452,0.0431412583238233,0.00036,0.000324088075513627,0.13741606288542
106,open,open,0.8,-1,-0.376,28.509,27.509,0.14805,0.11844,6.409,0.066992402272547,0.101,0.807458984986326,1.1069955798494,1.025,6.02917730694183,4.41151923265935e-05,0.158165053440482,0.0760378440327143,0.0178630860187911,0.0563463722917403,0.00280776063206787,0.00220750041143967,0.0252470780365943,0.0613157793738977,0.0434586231185493,0.000217695850915178,0.003080503689583,0.000182538711983657,0.00287955278446337,0.0394649264039064,0.00036,0.000297156042764092,0.137363250185035
107,ice,ice,0.8,-1,-0.44,28.31,27.31,0.233,0.1864,6.13,0.0612778919034955,0.116,0.811094676807961,1.09420521840157,1.043,5.439347,3.89714050505408e-05,0.158877212698047,0.0527251973353252,-0.000165941879915255,0.0510077777620444,0.00251475503691196,0.00204589915077512,0.0216023270009557,0.0549171333416447,0.0402772111259134,0.000216293000638441,0.00284568932160164,0.000154095580948737,0.00292894478426007,0.0410819119299034,0.00036,0.000250853271311897,0.139112759091025
108,ice,ice,0.8,-1,-0.447,28.149,27.149,0.31373,0.250984,7.159,0.060447241770115,0.116,0.854912338388244,1.10036100306642,1.059,4.8704213,6.38805666285663e-05,0.167460215567969,0.0634332247107794,-0.0221652712713316,0.0839035539219697,0.00223845098360337,0.00187128687345142,0.0215619285532584,0.0488832150014242,0.0368396538268262,0.000220517326594147,0.00267172450669149,0.000130053964272051,0.00303169797631905,0.0429414686936697,0.00036,0.00021171575579171,0.140524930244807
109,ice,ice,0.8,-1,-0.432,28.115,27.115,0.22759,0.182072,6.196,0.0567115887787436,0.127,0.835924185523466,1.08967174602134,1.071,4.7502755,4.41336977347837e-05,0.163740816479674,0.0446116861563662,-0.016060015970104,0.0588787118151127,0.00218049767548114,0.00183323571230917,0.0190425559128479,0.0476176326671521,0.0360905481583811,0.000248913185893056,0.00294352499648796,0.000130596653967153,0.00343127047488456,0.0484550004783066,0.00036,0.000212599204132575,0.140822770147116
110,open,open,0.8,-1,-0.347,28.165,27.165,0.01323,0.010584,6.172,0.0586685608492738,0.094,0.854810077508321,1.09688707056044,1.074,5.68671683664561,4.11289541917117e-05,0.167440184708398,0.0584635067003077,0.00190168059839568,0.0544250627632279,0.00261516162199647,0.00218035035105416,0.0139032700996581,0.0571098088669063,0.0429241252603268,0.000261809993731753,0.00326727438636358,0.000167831618480804,0.00359462164638531,0.0519336889061209,0.00036,0.00027321426264317,0.140384723689433
111,open,open,0.8,-1,-0.342,28.246,27.246,0.05839,0.046712,6.749,0.0616490891809972,0.081,0.852723804204474,1.10643238487132,1.043,6.02464114345864,5.05820623593108e-05,0.167031525526037,0.075404506477503,0.00717053468669149,0.0661005894853912,0.00277882474102369,0.00228540831401934,0.01762088175542,0.0606838783881128,0.0449923805568813,0.000243525498866547,0.00314889941197654,0.00017839178691575,0.0033191477818858,0.0473862988081412,0.00036,0.000290405234514012,0.139674474227919
112,open,open,0.8,-1,-0.342,28.263,27.263,0.05572,0.044576,6.653,0.0618756501586546,0.077,0.848951719906485,1.1057378917365,1.036,5.9882628037312,4.90117567500569e-05,0.166292649712322,0.0741693298183821,0.0080787604358209,0.0639871201045308,0.00276376884322293,0.00226649625670066,0.0179884779379434,0.0603550882137354,0.0446200626324318,0.00024524115255633,0.00318528453224344,0.000178134707658716,0.00333697348331345,0.0474011060121983,0.00036,0.000289986733397909,0.139525314019925
113,ice,ice,0.8,-1,-0.367,28.249,27.249,0.26521,0.212168,7.474,0.0634136034294823,0.075,0.856880953960417,1.11018543817387,1.022,5.22379129999999,7.12037200799998e-05,0.167845827955677,0.0812695254043877,-0.0127945892389867,0.0923542802441674,0.00240970349720541,0.00198082417229676,0.0233402787341452,0.0526230214583282,0.0389960929211405,0.000228775097648065,0.00286859057129828,0.000145707145210782,0.00311720008358041,0.043082672304079,0.00036,0.000237197678250111,0.139648154232869
114,ice,ice,0.8,-1,0.121,28.206,27.206,0.31435,0.25148,7.29,0.061519470880867,0.09,0.848316287082197,1.10488820151714,1.019,5.07184219999999,6.5325065693644e-05,0.166168181140568,0.0715556401526677,-0.0155888487148795,0.0854135481499009,0.00233591829399534,0.00193415807306891,0.0241812085868292,0.0510117027478174,0.038077386673909,0.000222166744525118,0.00273144021922707,0.000138224831397238,0.00303940526080288,0.0422173123179761,0.00036,0.000225017167390852,0.140025309067385
115,ice,ice,0.8,-1,-0.322,28.198,27.198,0.43916,0.351328,6.709,0.0596731147547183,0.082,0.815953889076896,1.09192114580768,1.052,5.0435726,4.78158124802576e-05,0.159829035121829,0.0477580816210066,-0.0170457618562159,0.06300805831238,0.00232221522147784,0.00192540360694392,0.0253554091715265,0.0507124555250906,0.0379050392342626,0.000193452282048059,0.00237349932741539,0.000128999008646778,0.00264847733621337,0.0368841771157579,0.00036,0.000209998386169173,0.140095453987701
116,ice,ice,0.8,-1,-0.363,28.231,27.231,0.40019,0.320152,7.21,0.0621954456123901,0.093,0.835844297938299,1.10037655290199,1.055,5.1601847,5.97945318073453e-05,0.163725168100732,0.0630971668300535,-0.0165986216935247,0.0779588058718462,0.00237878974830453,0.00196136938032054,0.0258234354389213,0.0519479280812157,0.0386130902870468,0.00019872871116195,0.00247816937604427,0.000135303076090174,0.0027124717758132,0.0376657367283475,0.00036,0.000220260821542143,0.139806058777367
117,ice,ice,0.8,-1,-0.341,28.327,27.327,0.36668,0.293344,6.956,0.0635271862329268,0.07,0.819850793745092,1.10094723106698,1.056,5.49941990000001,5.25299156931065e-05,0.160592360747722,0.064262435795082,-0.0056453716005328,0.0681005655490487,0.0025441110187545,0.00206379949676978,0.0268424447386375,0.0555582082557251,0.0406296116900276,0.000198863106226364,0.00257886424307402,0.00014928322625076,0.00268803172803859,0.0368309419111907,0.00036,0.000243019205524493,0.138963475629684
118,ice,ice,0.8,-1,-0.353,28.353,27.353,0.35668,0.285344,6.327,0.0623251427337245,0.058,0.797321843270918,1.09397269202154,0.968,5.59129610000001,3.93494358920558e-05,0.156179390278682,0.0517872308911642,-0.00138220072394601,0.0512747183041594,0.00258907528312424,0.00209097810317252,0.0244930558891022,0.0565401363026948,0.0411646715280338,0.000198605130942047,0.00260363438387751,0.000153155614255027,0.00267690324892332,0.0365845798154625,0.00036,0.000249323092973299,0.138735096951191
119,ice,ice,0.8,-1,-0.346,28.312,27.312,0.34364,0.274912,8.9,0.0688453742777976,0.066,0.879237798221495,1.13454846016421,0.98,5.44641440000001,0.000112131258879646,0.172225086262368,0.124664014567657,-0.0189625394412937,0.14207146077803,0.00251820688719127,0.00204801039744747,0.0243538698201844,0.0549925147284127,0.0403187748207459,0.000205680603011449,0.002648466069244,0.000148977403064548,0.00278464706103535,0.0381860486576917,0.00036,0.000242521353826008,0.139095198020358
120,ice,ice,0.8,-1,-0.35,28.276,27.276,0.3361,0.26888,7.07,0.0627308859505072,0.059,0.833188629402963,1.10213424526481,0.983,5.31920119999999,5.72993846236911e-05,0.163204975789269,0.0665215172856116,-0.00978927302416699,0.0745360535496747,0.00245614680361215,0.00200979075388822,0.0254986724519601,0.0536372487740424,0.0395663522723471,0.000212420075948961,0.00268564364570242,0.000145138574371467,0.00288662333229111,0.0396285663959906,0.00036,0.000236272097814016,0.139411228134722
121,ice,ice,0.8,-1,-0.343,28.223,27.223,0.30482,0.243856,6.403,0.0595149337771671,0.068,0.820235649578854,1.09296661604898,0.971,5.1319151,4.43194901039741e-05,0.160667746302463,0.0501999243619959,-0.0100775374994254,0.0584396308317991,0.0023650627472091,0.00195268589571748,0.0225625872955088,0.0516481583070335,0.0384421402465555,0.000225888182288202,0.00278429444183617,0.000140535885905197,0.00308549015246666,0.042545174616246,0.00036,0.000228779349147995,0.139876226673589
122,ice,ice,0.8,-1,-0.339,28.249,27.249,0.29201,0.233608,5.542,0.0575740972381394,0.08,0.787910680077959,1.08469290427897,0.991,5.22379129999999,2.86049490788556e-05,0.154335931778587,0.0354049053597211,-0.0045771976625526,0.0380254142558269,0.00240970349720541,0.00198082417229676,0.0191369806257946,0.0526230214583282,0.0389960929211405,0.000227156958716301,0.00282840381382242,0.00014458888576553,0.00309515195480593,0.0424791170527234,0.00036,0.000235377255897374,0.139648154232869
123,open,open,0.8,-1,-0.357,28.287,27.287,0.14071,0.112568,5.38,0.0590660517458097,0.069,0.802475687265523,1.08749070136525,1.002,5.34215236332133,2.7984850065558e-05,0.157188925160314,0.0410630687031189,0.0021524634206127,0.0369702479835335,0.00246773932856887,0.00201551158277701,0.0167056289620611,0.0538904059322825,0.0396789770969294,0.000258366751615946,0.00326671924838889,0.000157113773918253,0.00350707567154256,0.0478606904390716,0.00036,0.000255766608704132,0.139314678938446
124,open,open,0.8,-1,-0.347,28.308,27.308,0.04883,0.039064,5.398,0.0601921890512085,0.078,0.814150517790466,1.09046950910376,1.018,5.36398863666264,2.96456237994259e-05,0.159475790782247,0.0467959576101146,0.00591847592261918,0.0389796762713855,0.00247973324557238,0.00201809337620883,0.0159847488392146,0.0541523286761291,0.039729804352563,0.000278774321851506,0.0035484486309591,0.00016281833433062,0.00377583623120833,0.0512926553119751,0.00036,0.000265053102398685,0.139130319710612
1,ice,ice,0.8,-1.5,-0.405,28.054,26.554,0.432,0.3456,3.92,0.0324902983179333,0.061,0.690994963564255,1.06420234086994,1.148,2.7678698,1.51643316091882e-05,0.13535208273284,-0.00195909839014632,-0.0257624183338166,0.0222615391165451,0.00124423619062863,0.00114615836067679,0.0174158763463588,0.0271715868091706,0.0225641925014827,0.000429088444233199,0.00305206468308562,6.56797266150965e-05,0.00599174768071858,0.077832302641187,0.00036,0.000106920485187366,0.145716862149377
2,ice,ice,0.8,-1.5,-0.386,28.408,26.908,0.218,0.1744,4.21,0.0440679123540874,0.071,0.762501699804319,1.06965744744819,1.139,4.01879960000001,1.56942702712786e-05,0.14935882111715,0.00873211926384053,-0.015212497250088,0.0220348566790635,0.00183064861197685,0.00159271865209891,0.0124724590779045,0.0399776409431442,0.0313555364595873,0.000410108811593821,0.00379754914607613,0.000111473008127593,0.00571833376034692,0.0726395348333007,0.00036,0.00018146768764957,0.142633133447717
3,open,open,0.8,-1.5,-0.458,28.775,27.275,0.1244,0.09952,5.671,0.0593157734456879,0.066,0.817832736577692,1.09031630663747,1.05,5.49384219506431,3.20705660613153e-05,0.160197063741109,0.0462028806171131,0.00187943299856008,0.0423235282260546,0.00253669446418894,0.00207605246204877,0.0167080379706523,0.0553962457941596,0.0408708333891876,0.000352336710905112,0.004003269084073,0.00016779904187729,0.00478846451628884,0.0591094460605416,0.00036,0.00027316123096303,0.139420004653742
4,open,open,0.8,-1.5,-0.394,28.596,27.096,0.0918,0.07344,8.036,0.0599137683655842,0.061,0.896560419449497,1.11731166517663,1.023,6.52889524637908,7.48357253221038e-05,0.175618241039514,0.0947890566570345,-0.00619785085166658,0.0985132786210491,0.00299482952124166,0.00252587360022865,0.00984024488298157,0.0654009832923859,0.049726372991179,0.000301716525366388,0.00337657550116624,0.000191234463026011,0.00416504505045676,0.0563422549260302,0.00036,0.000311311916553972,0.140989151165877
11,open,open,0.8,-1.5,-0.062,28.28,26.78,0,0,10.695,0.0570844574664618,0.101,0.971979097469456,1.15073194782767,1.21,7.39583422666455,0.000151701867026647,0.190391250518924,0.155155343125396,-0.0500200468032468,0.202072523290666,0.00335293367070083,0.00297863422648746,-0.0366548555853414,0.073221249297378,0.0586397817124339,0.000219604752145636,0.00242555767496448,0.000199080495317043,0.0030717891282982,0.0511485767977481,0.00036,0.000324084527260303,0.143749980336325
12,open,open,0.8,-1.5,-0.404,28.753,27.253,0,0,9.735,0.0665729787337444,0.113,0.90087133364497,1.1662530960255,1.18,7.37644086235578,0.000127909802672981,0.176462662845182,0.183011361587452,0.0168992981026337,0.163670124990574,0.00340320728705236,0.00279561173024553,0.0140910650966244,0.0743191227889186,0.0550366541002372,0.000228313132931215,0.00300152608819256,0.000220947003533209,0.00310969393195888,0.0449605764390395,0.00036,0.000359681168542433,0.139613059308706
13,open,open,0.8,-1.5,-0.428,28.732,27.232,0,0,9.983,0.0664646538335286,0.123,0.906281253049808,1.17036796255902,1.179,7.46297992167614,0.000135681514528692,0.177522357774193,0.190396369234146,0.0142123364565838,0.173695873927534,0.00344047996288816,0.0028362795634286,0.0113158131902748,0.0751330821920532,0.0558372736725789,0.00022610761007739,0.00295655705469897,0.000222344181529304,0.0030858779425136,0.0449068419410916,0.00036,0.00036195564435003,0.139797287274809
14,open,open,0.8,-1.5,-0.414,28.71,27.21,0.0058,0.00464,10.676,0.0669604261242745,0.115,0.914641355814481,1.18521491182865,1.17,7.72515431407683,0.000159010835274354,0.179159934573917,0.217017977687205,0.0113218135540136,0.203125577665886,0.00355846686748905,0.0029444526748678,0.00668485371195882,0.0777096761256284,0.0579668562797826,0.000212565446352703,0.00279956304007798,0.000227576640124491,0.00290699446503132,0.0431535947184131,0.00036,0.000370473600202659,0.139990233844819
15,open,open,0.8,-1.5,-0.452,28.81,27.31,0.0657,0.05256,10.31,0.0688952132033936,0.12,0.895591964511355,1.17964659426384,1.169,7.66115932784661,0.000143578645702201,0.17542854010127,0.206772284080587,0.0224896337978427,0.181876059124441,0.00354195807112275,0.00288158842647735,0.0195672523993731,0.0773491576027301,0.0567292602801289,0.000200060244854259,0.00273972812456569,0.000226326241879968,0.00270912793744622,0.0395521987136454,0.00036,0.000368438068176692,0.139112759091025
16,open,open,0.8,-1.5,-0.472,28.784,27.284,0.042,0.0336,11.722,0.0702628906935992,0.119,0.911621599004017,1.21674257169883,1.17,8.19889397369983,0.000198318597377968,0.178568424656776,0.273448714194021,0.0211950467202768,0.249717377629915,0.00378695838255114,0.0030945512584553,0.0113001445765617,0.0826994659126717,0.0609218173483982,0.000187478303227216,0.00259333726197729,0.000240655756475165,0.0025456155410007,0.0380686710799569,0.00036,0.000391765184959571,0.139341011897923
17,open,open,0.8,-1.5,-0.518,28.787,27.287,0.0984,0.07872,12.238,0.071331614474443,0.123,0.912665765775174,1.2262346904359,1.17,8.39936582765646,0.000214333462748009,0.178772956027696,0.290246926800233,0.0190870130496691,0.268616354832783,0.00387998019866632,0.00316895100743586,0.0111054721798075,0.0847308731091168,0.0623865104620688,0.00017230544693551,0.00240762040754125,0.000241774251256177,0.0023388777280447,0.0352740368113829,0.00036,0.000393585990417032,0.139314678938446
18,ice,ice,0.8,-1.5,-0.622,29.032,27.532,0.2682,0.21456,11.582,0.0796099371763643,0.128,0.904699782254433,1.22136046344555,1.172,6.2238284,0.000238506514637418,0.177212579299353,0.280784287786006,-0.00849389162754233,0.287994795072598,0.00290083209727872,0.0022715806875767,0.0217574603055061,0.0633482708055733,0.044720158815458,0.000195817553569533,0.00277200669582646,0.000181412059987112,0.00258241332394909,0.0350587444468658,0.00036,0.000295321958118555,0.137160765326663
19,open,open,0.8,-1.5,-0.574,29.024,27.524,0.0821,0.06568,11.67,0.0756318434141235,0.118,0.88293272495888,1.23279960566702,1.179,8.40324934618766,0.000198702237299807,0.17294884845431,0.302097687707085,0.0555887892719847,0.244301915708231,0.00391548911376391,0.00307040440089579,0.0395240562513545,0.0855063155663774,0.0604464429490378,0.000166818684709186,0.00253916307594701,0.000253568345162312,0.00220228653473877,0.0322571915092841,0.00036,0.000412785678171206,0.137231201342069
20,ice,ice,0.8,-1.5,-0.639,29.073,27.573,0.3206,0.25648,10.923,0.0791162799021969,0.13,0.887040601116608,1.197611045915,1.179,6.3687101,0.000192043142879995,0.173753499172297,0.237940295932983,0.00418167515781287,0.232414802963089,0.00297277967207573,0.0023113471266625,0.0342966506438407,0.064919459450487,0.0455030328208448,0.000167927286661196,0.00248546121254871,0.000181097343049897,0.00220253223080063,0.0307368082485605,0.00036,0.000294809628220762,0.136799672369204
21,ice,ice,0.8,-1.5,-0.696,29.076,27.576,0.3917,0.31336,9.585,0.0764629066544288,0.132,0.858481693156642,1.1560640218985,1.176,6.3793112,0.000124653144440345,0.168159380724576,0.163075974323225,0.00891048013153539,0.152686700825856,0.00297805202519891,0.00231423344220557,0.0398736126840984,0.0650345969152658,0.0455598551429323,0.000150368949985007,0.0022551036686483,0.000174912341425716,0.00197143697365271,0.02784296145902,0.00036,0.000284741020925584,0.136773243835354
22,ice,ice,0.8,-1.5,-0.692,29.291,27.791,0.4925,0.394,10.108,0.0824887621163875,0.129,0.841164327320568,1.16791139334275,1.166,7.1390567,0.000130524271273191,0.164767255373519,0.183914283434726,0.0270395753568222,0.155529479392794,0.00335870783014396,0.00251276879629252,0.0529341134700949,0.0733473451911808,0.0494683813131928,0.000121624798876841,0.00194937845205168,0.000191983209044946,0.00154605974345208,0.0216196755510162,0.00036,0.000312530805422005,0.134876718432198
23,ice,ice,0.8,-1.5,-0.643,29.719,28.219,0.4289,0.34312,10.268,0.0894361216933642,0.12,0.806978597482338,1.19609104406081,1.153,8.6514803,0.000132658566451714,0.15807095514366,0.234756423768672,0.0805845889139608,0.152976920302101,0.00413294155669445,0.00285915666705718,0.0762356340446212,0.0902550344787955,0.0562876506779404,0.000114565945862693,0.00200516537531344,0.000257486573370773,0.00136107037016917,0.018920163369094,0.00036,0.000419164189208236,0.131087298483158
24,ice,ice,0.8,-1.5,-0.664,29.884,28.384,0.4599,0.36792,8.633,0.0904159218787422,0.135,0.763247908958334,1.1582304965744,1.145,9.2345408,7.64874407297568e-05,0.149504988554651,0.166677078888189,0.0776838204810182,0.0877881079424544,0.00443727274128912,0.0029753310796075,0.0605032857024876,0.0969010083406988,0.0585747533144244,0.000102655994197279,0.0018602106152971,0.000275793552759587,0.00118771428002363,0.0168059777198781,0.00036,0.000448966248678398,0.129621673831967
25,ice,ice,0.8,-1.5,-0.674,29.97,28.47,0.4796,0.38368,7.134,0.0919058008785416,0.144,0.730299105270687,1.13010596976274,1.137,9.538439,4.25107730593446e-05,0.143050977399961,0.116118673338853,0.0665415339741607,0.0484413558448528,0.00459718514926998,0.00303205207377223,0.0405564966705142,0.100393169964064,0.0596914082856037,9.44657969835894e-05,0.00175527919158447,0.00028374695194886,0.00107818872119711,0.0153307937173365,0.00036,0.000461913642707447,0.128856764668186
26,ice,ice,0.8,-1.5,-0.659,29.912,28.412,0.3382,0.27056,8.166,0.089447325108573,0.133,0.754199910173682,1.15913934512103,1.145,9.33348439999999,6.92493488922306e-05,0.147732666693215,0.168820514955386,0.087684875333106,0.0798514815627517,0.00448924009618677,0.00299408656501228,0.0578775851595681,0.0980358696359092,0.0589439888386343,0.000108307267880703,0.00202876921803543,0.000294656127903136,0.00124753626316847,0.0181656701879146,0.00036,0.000479672766353942,0.129372708642681
27,ice,ice,0.8,-1.5,-0.706,29.946,28.446,0.5303,0.42424,7.303,0.0919749093666272,0.128,0.733458592093077,1.12887571179912,1.131,9.45363020000001,4.43134378708712e-05,0.143669857629668,0.113697283730258,0.0620967823070735,0.0504785739951994,0.00455246941645385,0.00301648701038321,0.0415836364502058,0.0994166693405486,0.0593849819673414,8.33883772239501e-05,0.00158483574283252,0.000269208759414665,0.000955357595351585,0.0139833752092316,0.00036,0.00043824681765178,0.129070296282992
28,ice,ice,0.8,-1.5,-0.557,30.083,28.583,0.6666,0.53328,6.711,0.0981187077528666,0.159,0.714421481537814,1.11490410980352,1.14,9.9377471,3.14844456250069e-05,0.139940868709722,0.0880484833903293,0.0525321403259628,0.0347952305814988,0.00480864782039944,0.00310259041820956,0.0325101887113856,0.105011084447479,0.0610800826932833,6.48156079911136e-05,0.00126094758358459,0.000260024946747355,0.000726917006489818,0.0105263874519969,0.00036,0.000423296424937555,0.127850680849123
29,ice,ice,0.8,-1.5,-0.553,30.759,29.259,0.7139,0.57112,2.476,0.154509789945698,0.141,0.77168957568424,1.07788338364976,1.149,12.3265283,1.61923145088695e-06,0.151158542101835,0.0214077603083161,0.0243378029101382,0.00128464378944879,0.00610558775011213,0.00342992454739773,0.00121322437883867,0.133333613684202,0.0675242448236766,4.28945621637505e-05,0.000947334165931564,0.000327778662532207,0.000439365254332233,0.00655400869425273,0.00036,0.000533593171564058,0.121808705405956
30,ice,ice,0.8,-1.5,-0.531,30.494,28.994,0.749,0.5992,2.213,0.141152084093761,0.156,0.759795374021252,1.0739605932317,1.152,11.3900978,1.09059172268347e-06,0.148828706064788,0.0142197159840927,0.0160543787977283,0.000945785103106406,0.00559065649660374,0.00332093307613301,0.000881310513934462,0.122088562816176,0.06537855132877,3.97510858865591e-05,0.000886685889145092,0.000279441277362627,0.000420401489748355,0.00649982275550445,0.00036,0.000454904405008927,0.124181853530351
31,ice,ice,0.8,-1.5,-0.692,30.447,28.947,0.8261,0.66088,1.922,0.140152811226575,0.159,0.751806452466803,1.07119347231199,1.153,11.2240139,6.77378068439357e-07,0.147263836234759,0.00892896279048584,0.0109947327272757,0.000591179686049716,0.00550020628840264,0.00329900033071082,0.000574163473338032,0.120113314304234,0.0649467657162652,3.28577695174576e-05,0.000743763672989039,0.000246708651825042,0.000349662647576483,0.00551941794428925,0.00036,0.000401618735529138,0.124602141073938
32,ice,ice,0.8,-1.5,-0.639,30.121,28.621,0.7247,0.57976,3.424,0.110427259641874,0.162,0.711639543578133,1.07996039481154,1.155,10.0720277,4.03296729926358e-06,0.139395942745379,0.025089936748704,0.0210915746534729,0.00418259624800545,0.00488010241658345,0.00312529304746873,0.00421986436530749,0.106571507442527,0.0615270248563113,4.03029348148612e-05,0.000910861887123874,0.000237087158940738,0.000449394345329856,0.00749624655930569,0.00036,0.000385955840136086,0.127512092683398
33,ice,ice,0.8,-1.5,-0.619,30.007,28.507,0.7524,0.60192,4.146,0.101572291562106,0.17,0.696987107746138,1.08314260446146,1.141,9.6691859,7.03920264076119e-06,0.136525823842138,0.0306844852405192,0.0225813528126412,0.00764500435852878,0.00466625692102909,0.00305564769992613,0.00787568293713162,0.101901556921903,0.0601559307015247,3.74529890316534e-05,0.000852711512694934,0.000215799115689333,0.000425003541248003,0.0073347867106872,0.00036,0.000351300886005891,0.128527466763646
34,ice,ice,0.8,-1.5,-0.624,29.948,28.448,0.7841,0.62728,6.587,0.096869247192382,0.175,0.714508573681342,1.10319931116085,1.139,9.4606976,2.77002095499061e-05,0.139957928317443,0.0665470874638379,0.0349632845399503,0.0308044212131535,0.00455619309537829,0.00301779190696637,0.0285907295355838,0.0994979869118481,0.0594106712077703,3.44805504581781e-05,0.000790657012590503,0.000200584347252579,0.0003949095850858,0.00697019966758487,0.00036,0.000326532658318153,0.129052504002802
35,ice,ice,0.8,-1.5,-0.474,29.88,28.38,0.886,0.7088,6.972,0.097459561141358,0.149,0.723541261369758,1.09948104222153,1.136,9.220406,3.07062877997745e-05,0.141727251041586,0.0594448967718548,0.0246772279200801,0.034047152558296,0.00442985649059153,0.00297262901046265,0.0303212760220963,0.0967390525149914,0.0585215582146647,2.74717024900093e-05,0.000628807267895748,0.000166960306554885,0.000318045940543834,0.00568620615213383,0.00036,0.000271795847880046,0.129657234346196
36,ice,ice,0.8,-1.5,-0.462,29.772,28.272,0.8792,0.70336,6.844,0.0939400810484437,0.156,0.72048798814673,1.09704675210715,1.13,8.8387664,2.94036357599485e-05,0.141129175930072,0.0551046683181263,0.0210067032070158,0.0331749489841781,0.00423034132195282,0.00289752666232855,0.0294791088449169,0.0923820471769019,0.0570430331706989,2.84421742577456e-05,0.000643878256300141,0.000159124606737412,0.000335027371155057,0.00598434945643777,0.00036,0.000259040057479507,0.130616802330574
37,ice,ice,0.8,-1.5,-0.678,30.229,28.729,0.774,0.6192,6.868,0.10698208716608,0.134,0.70968875557526,1.11381748393684,1.127,10.4536673,3.1589755065065e-05,0.139013822421669,0.0856461857552918,0.0522142004297232,0.0333635207073152,0.00508412716501633,0.00318701821797907,0.0333585719176795,0.111026992827872,0.0627421960554812,3.21123632390232e-05,0.000765828874272667,0.000232217000766435,0.000352346455258438,0.00606790275232069,0.00036,0.000378027675666289,0.126549087491244
38,ice,ice,0.8,-1.5,-0.404,30.77,29.27,0.7667,0.61336,7.241,0.124269873693899,0.087,0.698466461938965,1.13365980526729,1.119,12.365399,3.91104686089579e-05,0.136815599718457,0.121288203523582,0.0852498599825718,0.0375681383484552,0.00612714387288112,0.00343390997192516,0.0434717918685774,0.133804355546156,0.0676027050865183,2.90814897467515e-05,0.000720323454877163,0.000297898236863702,0.000297519385525205,0.00497344097591845,0.00036,0.000484950618150213,0.121710073077181
39,ice,ice,0.8,-1.5,-0.554,30.937,29.437,0.7006,0.56048,8.011,0.125655567600977,0.152,0.700325199493274,1.1597762827261,1.123,12.9555269,5.72863697592493e-05,0.137179689201731,0.168438062487998,0.115606644203978,0.0545883640901582,0.00645618326173291,0.00348914097067541,0.0631477556431603,0.140989906316308,0.0686900268132594,3.10431105656259e-05,0.000781939622222018,0.000340894992318864,0.000312210539713661,0.0052542571283278,0.00036,0.000554945336333034,0.120211465165335
40,ice,ice,0.8,-1.5,-0.39,31.104,29.604,0.8334,0.66672,6.007,0.144621012118347,0.155,0.697424096323028,1.11601887709979,1.128,13.5456548,2.30101248588073e-05,0.136611421157793,0.0893470038328027,0.0735403020228849,0.0195135534574672,0.00678855937113226,0.0035344739510995,0.0256947112540495,0.148248324274136,0.0695824882147984,2.2768838499543e-05,0.000582337958796554,0.000309369107189086,0.000225683343899884,0.00383489568306704,0.00036,0.000503624127982232,0.118710662789132
41,ice,ice,0.8,-1.5,-0.67,31.002,29.502,0.6199,0.49592,5.029,0.139483604185773,0.164,0.691316326691545,1.11533352974974,1.126,13.1852174,1.51697368040345e-05,0.135415031337223,0.0890157594223521,0.0788279772239305,0.0132954718440078,0.00658515459232614,0.00350796206262043,0.0173979662377023,0.143806377764014,0.0690605539204253,3.30165543668865e-05,0.000851304125237932,0.000373325146578756,0.000330079520575832,0.00566939016035722,0.00036,0.000607738610709603,0.11962757836959
